,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
10,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-0.061032878670654926,0.3976353159181632,-0.290366975965064,0.36399393453603796,0.3976353159181632,0.34717324384497533,0.004218292369153358,0.0046562132314453995,0.003999331938007338,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.4235980650408997,0.4240908789168466,0.42335144297540755,2015-07-01,inpc
11,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",10759.564813636609,-15842.145081166344,24060.419761038083,35093.07642113825,35624.608284378475,34827.31048951813,0.1419826470234109,0.163665724535494,0.13114110826736938,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,41283.01460258966,42813.1719419744,40496.26027363409,2015-07-01,ing_trib_neto_(mdp)_r
12,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-103115.91999493778,-80817.82120693733,-114264.96938893799,107217.1740520434,93121.58337825419,114264.96938893799,0.16058633200448483,0.14269831327151708,0.16953034137096867,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,120751.36383219737,111762.13535584397,125003.80134761728,2015-07-01,importaciones_r
13,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",4.208761958077184,3.141443277265374,4.742421298483088,4.208761958077184,3.141443277265374,4.742421298483088,0.037992593259378725,0.02890266945909445,0.042537555159520866,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,5.117025840267171,3.583383317266653,5.731981522624655,2015-07-01,indic_mens_consumo
14,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.345187830275117,0.22435402892538056,0.4056047309499853,0.5611379424668199,0.722438453933942,0.4804876867332588,0.0051830738692174045,0.006764209237145736,0.004392506185253236,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,0.7063127997747621,0.8177325482055682,0.6434076441037275,2015-07-01,igae_sa
15,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.8256141195892737,0.8660274195371453,2.305407469615338,1.8256141195892737,0.8660274195371453,2.305407469615338,0.09870456767352015,0.051849666125219844,0.1221320184476703,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,2.02033887516987,0.9083530976531415,2.389581779470197,2015-07-01,tc_mensual
16,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.8782262856560472,0.0539438387343368,1.2903675091169025,0.8882524180799396,0.08402223600601359,1.2903675091169025,0.19334327824373984,0.02554080277893461,0.27724451597614247,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,1.225677540711807,0.10265015322136377,1.4993864157480654,2015-07-01,tasa_cetes_91_mensual
17,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.0183741027104753,0.8676909480345761,1.093715680048425,1.0183741027104753,0.8676909480345761,1.093715680048425,0.011744269991942584,0.010125988710588433,0.012553410632619659,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,1.2170608826376883,1.0927017585452397,1.274698874835274,2015-07-01,inpc
18,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",24457.66311392866,-1960.9409020102903,37666.96512189813,29406.259672460055,12562.485021686933,37828.14699784661,0.10894757202895027,0.05633343863937788,0.13525463872373647,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,40461.81160787734,14986.54077383338,48409.08071533842,2015-07-01,ing_trib_neto_(mdp)_r
19,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",15052.02847474194,21938.98147787819,11608.551973173811,36563.058551437025,31108.16922081365,39290.503216748715,0.05303985158801243,0.046700167106449635,0.05620969382879384,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,42538.39705804538,34126.46170909998,46173.208054136245,2015-07-01,importaciones_r
