,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
0,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",0.23142889197141234,0.07106125528228847,0.31161271031597426,0.23142889197141234,0.07106125528228847,0.31161271031597426,0.883867075365512,0.6910133884503029,0.9802939188231168,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,0.269295676762473,0.10555119797211883,0.3212626878237851,2015-07-01,tbill_3meses_mensual
1,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",-2.6132555948484364,-2.0441798490988674,-2.8977934677232207,2.6132555948484364,2.0441798490988674,2.8977934677232207,0.010929027041074506,0.008606140354421126,0.012090470384401192,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,2.762289001483387,2.24844924242849,2.986234885886492,2015-07-01,cons_price_index_us
2,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",-4.317949002391414,-2.2058292993759565,-5.374008853899142,4.319392587381824,2.210160054347187,5.374008853899142,0.04235097219330213,0.02161348489884474,0.05271971584053082,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,4.7404948448717406,2.9257836719744423,5.424788660748656,2015-07-01,ind_prod_ind_us
3,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",7.162800647047356,7.899196793665314,6.794602573738378,7.162800647047356,7.899196793665314,6.794602573738378,0.05866716571520547,0.06583146682082522,0.05508501516239556,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,7.686261193932789,8.149900932608379,7.443619691142891,2015-07-01,trade_weighted_exchange_rate
4,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",-18.552031788373885,-20.434894457557622,-17.610600453782016,18.552031788373885,20.434894457557622,17.610600453782016,0.1920284475549527,0.20614646761623293,0.18496943752431264,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,20.514854681706595,21.08320308298727,20.22469203221811,2015-07-01,commodity_price_index
5,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",0.23351573418805677,0.07168049844278665,0.31443335206069173,0.23351573418805677,0.07168049844278665,0.31443335206069173,0.894586509143805,0.7049212294159014,0.9894191490077567,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.2716062980679473,0.10619414433357786,0.3240622989178031,2015-07-01,tbill_3meses_mensual
6,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",-0.3978590810460961,-1.1648019347601728,-0.014387654189057741,1.0322801744736425,1.1648019347601728,0.9660192943303775,0.004323727856073251,0.004901046179744841,0.004035068694237455,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,1.1817201354446965,1.297122278993907,1.1195671549496145,2015-07-01,cons_price_index_us
7,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",-1.454393849914187,-1.175829547210758,-1.5936760012659015,1.5137805044841954,1.3539895109207833,1.5936760012659015,0.014876961554564286,0.013222616391124715,0.015704134136284072,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,1.8197887917968765,1.7730638229101172,1.8427070331628908,2015-07-01,ind_prod_ind_us
8,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",6.810018945679882,7.33878462082221,6.545636108108719,6.810018945679882,7.33878462082221,6.545636108108719,0.055741107898166144,0.061184447838958704,0.05301943792776987,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,7.323758097727412,7.534594106607021,7.216030407043967,2015-07-01,trade_weighted_exchange_rate
9,"['tbill_3meses_mensual', 'cons_price_index_us', 'ind_prod_ind_us', 'trade_weighted_exchange_rate', 'commodity_price_index']","['year_2000', 'year_2009']",-3.3391227790008084,-13.319487176806419,1.6510594199019966,11.40861848267643,13.319487176806419,10.453184135611433,0.1153454703819911,0.13305712064615607,0.1064896452499086,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,12.698914646781216,13.648845057772453,12.19623565301245,2015-07-01,commodity_price_index
