,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
10,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-53108.37410603644,-38411.292690942624,-60456.914813583346,59975.231808214245,59011.865797476006,60456.914813583346,0.08971066809452782,0.09065638697528507,0.08923780865414922,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,67112.39611443055,67707.17195463377,66813.02269231033,2015-07-01,importaciones_r
11,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",3.9258201403173936,3.0118739356433437,4.382793242654419,3.9258201403173936,3.0118739356433437,4.382793242654419,0.035473284296178215,0.027770574754964295,0.03932463906678517,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,4.467399822361495,3.192396345698834,4.984054027118651,2015-07-01,indic_mens_consumo
12,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.3022264859712267,0.2438548900588368,0.33141228392742167,0.5317814608400551,0.7315804828013673,0.4318819498593989,0.004916412992927618,0.006849361324790621,0.003949938826996117,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,0.6699571444364059,0.8279673382405004,0.5748903430007718,2015-07-01,igae_sa
13,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",1.8224686097255696,0.8600326870556586,2.303686571060525,1.8224686097255696,0.8600326870556586,2.303686571060525,0.09851236620130427,0.0514934987471439,0.12202179992838447,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,2.0193315816729913,0.9016586210309842,2.389572330077742,2015-07-01,tc_mensual
14,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.8743102994516998,0.0489460986469914,1.286992399854054,0.8846894724509865,0.08008361764485154,1.286992399854054,0.19221793935269343,0.02434324155227516,0.2761552882529026,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,1.2265368249504986,0.10071800989511755,1.500505520043448,2015-07-01,tasa_cetes_91_mensual
15,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",1.0412359038088033,0.8525771977583195,1.1355652568340453,1.0412359038088033,0.8525771977583195,1.1355652568340453,0.012003650816242183,0.009948251604202448,0.013031350422262044,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,1.232114543216451,1.0832724855768894,1.3001614255177163,2015-07-01,inpc
16,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",14777.127923011663,21778.929151010117,11276.227309012436,36185.42693728478,31052.602538652525,38751.8391366009,0.05252809295509646,0.04661052574444761,0.055486876560420874,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,42395.11470696197,34060.30861541821,45999.633857629015,2015-07-01,importaciones_r
17,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",3.0009145632539824,3.1044825958320366,2.9491305469649554,3.4263045983067033,3.1044825958320366,3.5872155995440367,0.0305885197098499,0.028063003239316948,0.031851277945116364,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,4.347688054076832,3.988241514719078,4.516697015904345,2015-07-01,indic_mens_consumo
18,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.3022264859712267,0.2438548900588368,0.33141228392742167,0.5317814608400551,0.7315804828013673,0.4318819498593989,0.004916412992927618,0.006849361324790621,0.003949938826996117,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.6699571444364059,0.8279673382405004,0.5748903430007718,2015-07-01,igae_sa
19,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",1.8224686097255696,0.8600326870556586,2.303686571060525,1.8224686097255696,0.8600326870556586,2.303686571060525,0.09851236620130427,0.0514934987471439,0.12202179992838447,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,2.0193315816729913,0.9016586210309842,2.389572330077742,2015-07-01,tc_mensual
