,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
10,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-0.16349400157619304,0.3759338523778221,-0.4332079285532006,0.4335118482732846,0.3759338523778221,0.46230084622101586,0.005015121502469467,0.0044070079340156965,0.005319178286696352,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.5038173742162357,0.3883243780152756,0.5525848428637348,2015-07-01,inpc
11,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-2132.441528265222,-17189.97713613826,5396.326275671297,21711.296430251303,32604.45557810676,16264.716856323568,0.10131561532541251,0.1646836679406906,0.06963158901777346,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,26402.223514334142,34706.75278366694,21055.56376253083,2015-07-01,ing_trib_sin_gasol_neto_(mdp)_r
12,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-86991.79129764502,-83421.91263223709,-88776.73063034902,95540.78362443358,97873.67460707402,94374.33813311334,0.14429082671430812,0.15009899435111165,0.14138674289590633,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,107692.07792323621,112479.30299330206,105216.81743051844,2015-07-01,importaciones_r
13,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",3.9839262988445197,2.7986882311853236,4.576545332674118,3.9839262988445197,2.7986882311853236,4.576545332674118,0.035975809860568725,0.025774662565010393,0.04107638350834788,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'ct'}",18MS,4.948843766357371,3.355765434436576,5.577275419973597,2015-07-01,indic_mens_consumo
14,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.33479759282696464,0.2139562060259171,0.3952182862274884,0.5542090064156113,0.7142169667330572,0.4742050262568884,0.0051192964346401535,0.0066873062464285265,0.004335291528745966,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,0.6981752815325816,0.8096761834818433,0.6351262272696565,2015-07-01,igae_sa
15,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.827912711128801,0.8676211586089325,2.308058487388735,1.827912711128801,0.8676211586089325,2.308058487388735,0.09882988930146358,0.051946178788967505,0.12227174455771157,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,2.0227616990426363,0.9097948268978839,2.392380409371742,2015-07-01,tc_mensual
16,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.8776002905667072,0.053201584924211565,1.289799643387955,0.8879865818940941,0.0843604589063723,1.289799643387955,0.19329354542629126,0.02565276509910709,0.27711393558988334,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,1.2252370199426865,0.10250685768616509,1.4988511615970104,2015-07-01,tasa_cetes_91_mensual
17,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.017618094949111,0.8699289467166835,1.0914626690653246,1.017618094949111,0.8699289467166835,1.0914626690653246,0.011735986638265562,0.01015239776328321,0.012527781075756738,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,1.215578905102888,1.0934844940903288,1.272239734636799,2015-07-01,inpc
18,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",33708.46740856247,9886.262249478716,45619.56998810435,35487.9277364645,15224.643233184785,45619.56998810435,0.1467519034301941,0.07268893057437749,0.18378338985810241,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,45626.53441031613,18392.33966839408,54346.40635961914,2015-07-01,ing_trib_sin_gasol_neto_(mdp)_r
19,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",14694.83987477315,21715.47579020774,11184.521917055856,36509.46122539965,30974.45603598534,39276.96382010681,0.05299571408755966,0.0465040073355161,0.056241567463581464,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,42363.97439279167,33965.796705190536,45991.54070718328,2015-07-01,importaciones_r
